COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
3402,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,CASA,82,2000000,0,08042002,,16072002,VIGENTE
3403,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,CASA,93,780680,191000,30092003,,20122017,INACTIVO
3404,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,APARTAMENTO,45,784810,191000,30092003,,05102010,INACTIVO
3405,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,15,1242000,495000,02102003,,08122015,INACTIVO
3406,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,28,782600,495000,02102003,,08092008,INACTIVO
3407,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,12,921060,495000,02102003,,29122018,VIGENTE
3408,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,74,951040,495000,02102003,,22102013,INACTIVO
3409,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,CASA,22,2732000,0,04102003,,15022006,VIGENTE
3410,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,19,1296800,0,16102003,,25052016,VIGENTE
3411,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,39,722490,0,16102003,,22012004,INACTIVO
3412,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,32,668000,0,01012018,,01032003,INACTIVO
3413,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,66,8962353,0,01012018,,15091997,VIGENTE
3414,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,24,2250000,0,01012018,,19092019,VIGENTE
3415,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,92,2410310,0,01012018,,14072007,INACTIVO
3416,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,10,2618160,0,01012018,,30102017,INACTIVO
3417,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,24,2768750,0,01012018,,14102016,INACTIVO
3418,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,29,604890,0,01012018,,22062007,INACTIVO
3419,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,23,18543443,0,31072000,,01092010,VIGENTE
3420,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,30,806400,0,31072000,,01082000,VIGENTE
3421,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,16,1114810,242000,30032014,,31032017,VIGENTE
3422,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,CASA,83,1174470,242000,30032014,,05122015,INACTIVO
3423,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,29,1140260,242000,30032014,,14082014,INACTIVO
3424,BUCARAMANGA,DIAMANTE I,BUCARAMANGA,CUATRO,LOCAL,29,549780,242000,30032014,,11032003,INACTIVO
3425,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,22,850000,228100,09042002,,20052015,VIGENTE
3426,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,30,1303200,228100,09042002,,01042004,INACTIVO
3427,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,29,966780,0,06052002,,17092009,VIGENTE
3428,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,21,709530,0,06052002,,17092009,INACTIVO
3429,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,CASA,58,6547870,0,14052002,,24072002,INACTIVO
3430,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,13,8141510,0,14052002,,30042016,INACTIVO
3431,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,LOCAL,18,1041640,263000,21102003,,13122003,VIGENTE
3432,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,28,1600000,0,01012018,,01092000,INACTIVO
3433,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,85,3618460,0,01012018,,28102003,INACTIVO
3434,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,24,2069360,0,01012018,,28102003,INACTIVO
3435,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,27,2270710,0,01012018,,28102003,INACTIVO
3436,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,18,2298353,0,01012018,,01102009,VIGENTE
3437,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,79,5107450,0,01012018,,01102009,INACTIVO
3438,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,59,8088060,0,01012018,,01071998,INACTIVO
3439,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SIN ASIGNAR,CASA,54,5851390,0,01012018,,14082013,VIGENTE
3440,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,49,6468000,0,01012018,,27062019,VIGENTE
3441,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,25,6191660,0,01012018,,08102014,INACTIVO
3442,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,15,6000000,0,01012018,,27062019,INACTIVO
3443,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,14,4720540,0,01012018,,09102000,INACTIVO
3444,BUCARAMANGA,CENTRO,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,99,2000000,0,01012018,,01062000,VIGENTE
3445,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,29,3345290,0,01012018,,01112000,INACTIVO
3446,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,23,4500000,0,01012018,,09112012,INACTIVO
3447,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,CASA,28,4812300,0,01012018,,09112012,INACTIVO
3448,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,25,3814940,0,01012018,,01042015,VIGENTE
3449,BUCARAMANGA,CENTRO,BUCARAMANGA,SIN ASIGNAR,LOCAL,16,2000000,0,01012018,,01082003,VIGENTE
3450,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,29,1180740,0,01012018,,01082005,VIGENTE
3451,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,APARTAMENTO,39,865830,0,14082000,,17042010,INACTIVO
3452,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,APARTAMENTO,56,1135750,0,14082000,,29082016,VIGENTE
3453,BUCARAMANGA,DIAMANTE II,BUCARAMANGA,CUATRO,APARTAMENTO,60,884625,213200,15082000,,18012010,VIGENTE
3454,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,73,650000,55000,16082000,,14082020,VIGENTE
3455,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,14,724630,55000,16082000,,30032017,INACTIVO
3456,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,29,689530,55000,16082000,,01032008,INACTIVO
3457,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,75,676590,55000,16082000,,30032017,INACTIVO
3458,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,100,9021200,0,22082000,,16072014,VIGENTE
3459,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,23,6490540,0,22082000,,16072000,INACTIVO
3460,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,CASA,31,650000,129000,23082000,,08012020,VIGENTE
3461,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,LOCAL,18,676950,129000,23082000,,20112013,INACTIVO
3462,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,CASA,56,460000,129000,23082000,,03072010,INACTIVO
3463,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,LOCAL,14,676590,129000,23082000,,28102017,INACTIVO
3464,BUCARAMANGA,FONTANA,BUCARAMANGA,TRES,APARTAMENTO,71,531310,129000,23082000,,09082011,INACTIVO
3465,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,27,675000,0,22052002,,23052002,VIGENTE
3466,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,22,1498300,0,25052002,,21022009,VIGENTE
3467,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,LOCAL,27,2442140,0,01062002,,27012018,INACTIVO
3468,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,LOCAL,24,1500000,0,01062002,,28012020,VIGENTE
3469,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,CASA,29,3466530,0,01062002,,30092013,INACTIVO
3470,BUCARAMANGA,QUINTADANIA,BUCARAMANGA,CUATRO,APARTAMENTO,23,1964500,0,01062002,,28062002,INACTIVO
3471,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,19,2820000,0,25062002,,13072002,INACTIVO
3472,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,20,600000,153000,31052016,,28072018,VIGENTE
3473,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,23,686860,153000,31052016,,29112013,INACTIVO
3474,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,23,454240,153000,31052016,,11122006,INACTIVO
3475,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,23,685000,153000,31052016,,23072016,INACTIVO
3476,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,45,1142400,149000,30102003,,30112019,VIGENTE
3477,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,CASA,75,1359000,149000,30102003,,07032019,INACTIVO
3478,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,96,1115370,149000,30102003,,05022004,INACTIVO
3479,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,LOCAL,17,1500000,149000,30102003,,28022014,INACTIVO
3480,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,CASA,56,1412580,149000,30102003,,27082014,INACTIVO
3481,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,SEIS,APARTAMENTO,60,1691440,149000,30102003,,30092016,INACTIVO
3482,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,43,1513900,0,01012018,,02042002,VIGENTE
3483,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,APARTAMENTO,66,1587440,326558,01012018,,27092012,VIGENTE
3484,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,21,687960,326558,01012018,,04062003,INACTIVO
3485,BUCARAMANGA,BOLIVAR,BUCARAMANGA,COMERCIAL,CASA,79,1236340,326558,01012018,,27092012,INACTIVO
3486,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,APARTAMENTO,93,1401300,0,28082000,,02102019,VIGENTE
3487,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,24,1520000,0,28082000,,30082018,INACTIVO
3488,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,APARTAMENTO,37,1300000,0,28082000,,31102017,INACTIVO
3489,BUCARAMANGA,EL PRADO,BUCARAMANGA,CUATRO,CASA,91,1462560,0,28082000,,10082007,INACTIVO
3490,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,26,5437500,996300,08092000,,01012007,INACTIVO
3491,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,30,866000,0,06072002,,30102012,INACTIVO
3492,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,21,713810,0,06072002,,20092006,INACTIVO
3493,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,LOCAL,29,670670,210000,31052018,,17112018,INACTIVO
3494,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,34,618410,210000,31052018,,03102003,INACTIVO
3495,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,32,696150,204000,03012004,,27042018,VIGENTE
3496,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,29,531070,204000,03012004,,01012004,INACTIVO
3497,BUCARAMANGA,MIRADORES DE SAN LORENZO,BUCARAMANGA,CUATRO,APARTAMENTO,49,825010,204000,03012004,,27122012,INACTIVO
3498,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,21,700000,167700,03012004,,07022020,VIGENTE
3499,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,81,940210,167700,03012004,,24112015,INACTIVO
3500,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,13,757740,167700,03012004,,10072012,INACTIVO
3501,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,90,600370,167700,03012004,,15042009,INACTIVO
3502,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,29,700000,167700,03012004,,10072012,INACTIVO
3503,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,14,706900,0,01012018,,01052008,INACTIVO
3504,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,CASA,30,454530,0,01012018,,01121998,VIGENTE
3505,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,SIN ASIGNAR,APARTAMENTO,69,1020727,0,01012018,,22032001,VIGENTE
3506,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,17,2256240,0,01012018,,19042012,INACTIVO
3507,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,43,2673500,0,01012018,,26102013,INACTIVO
3508,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,31,1875000,0,01012018,,01061999,INACTIVO
3509,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,25,3295600,0,01012018,,26012018,VIGENTE
3510,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,78,3073522,0,01012018,,26102013,INACTIVO
3511,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,90,448480,0,01012018,,01052003,VIGENTE
3512,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,82,2500000,0,01012018,,30092020,VIGENTE
3513,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,19,3223390,0,01012018,,01102011,INACTIVO
3514,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,80,2800000,0,01012018,,30112017,INACTIVO
3515,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,79,2174890,0,01012018,,01032003,INACTIVO
3516,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,75,675000,146000,28092000,,10102020,VIGENTE
3517,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,52,680750,146000,28092000,,10032010,INACTIVO
3518,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,59,695460,146000,28092000,,27042019,INACTIVO
3519,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,16,1442210,0,26102000,,01102003,VIGENTE
3520,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,CASA,28,743680,0,30102000,,21012009,VIGENTE
3521,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,LOCAL,11,850000,0,31102000,,03072020,VIGENTE
3522,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,96,877030,0,31102000,,30042018,INACTIVO
3523,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,55,884770,0,31102000,,08022017,INACTIVO
3524,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,CASA,48,662870,0,31102000,,23122005,INACTIVO
3525,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,51,901760,364900,14112000,,01012006,VIGENTE
3526,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,APARTAMENTO,29,800000,0,17082002,,02062018,INACTIVO
3527,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,APARTAMENTO,97,882300,0,17082002,,12072019,VIGENTE
3528,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,TRES,LOCAL,21,600480,0,17082002,,03052003,INACTIVO
3529,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,42,833530,210000,17082002,,15122015,INACTIVO
3530,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,74,778500,210000,17082002,,15022019,VIGENTE
3531,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,LOCAL,18,672320,210000,17082002,,25102007,INACTIVO
3532,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,69,450670,55000,20082002,,16102004,INACTIVO
3533,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,17,548440,55000,20082002,,07012016,VIGENTE
3534,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,APARTAMENTO,60,282590,15000,20082002,,01082009,VIGENTE
3535,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,CASA,20,642600,45000,28032018,27112019,11082018,VIGENTE
3536,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,LOCAL,30,651660,45000,28032018,27112019,28032012,INACTIVO
3537,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,APARTAMENTO,46,726075,45000,28032018,27112019,22082015,INACTIVO
3538,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,LOCAL,18,546800,45000,28032018,27112019,02062010,INACTIVO
3539,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,22,590820,0,15012004,,01092011,INACTIVO
3540,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,95,473230,0,15012004,,01092011,INACTIVO
3541,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,74,435230,0,15012004,,01042004,INACTIVO
3542,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,87,508440,0,15012004,,01092011,INACTIVO
3543,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,62,431310,0,15012004,,01082016,VIGENTE
3544,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,75,790360,54500,17012004,,18122015,INACTIVO
3545,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,84,642610,54500,17012004,,16022018,VIGENTE
3546,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,APARTAMENTO,63,600000,54500,17012004,,16022018,INACTIVO
3547,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,CASA,69,673730,54500,17012004,,06122011,INACTIVO
3548,BUCARAMANGA,LA FLORESTA,BUCARAMANGA,CINCO,LOCAL,18,526170,54500,17012004,,01042009,INACTIVO
3549,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,LOCAL,17,1019950,196000,01012018,,07122013,INACTIVO
3550,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,99,537200,196000,01012018,,04072012,INACTIVO
3551,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,48,520840,196000,01012018,,10062009,INACTIVO
3552,BUCARAMANGA,UNIVERSIDAD,BUCARAMANGA,CUATRO,LOCAL,16,1917000,0,01012018,,23012009,VIGENTE
3553,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,26,2286640,0,01012018,,24092002,INACTIVO
3554,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,APARTAMENTO,70,5059195,0,01012018,,24092002,VIGENTE
3555,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,92,389480,197000,18112000,,30042018,VIGENTE
3556,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,63,504100,197000,18112000,,21022011,INACTIVO
3557,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,CUATRO,LOCAL,20,1222640,0,18112000,,02032013,INACTIVO
3558,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,CUATRO,LOCAL,23,935000,0,18112000,,16032012,INACTIVO
3559,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,CUATRO,CASA,82,590340,0,18112000,,09042005,INACTIVO
3560,BUCARAMANGA,QUINTA DANIA,BUCARAMANGA,CUATRO,LOCAL,11,859200,0,18112000,,30062017,VIGENTE
3561,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,26,802300,210500,28112000,,17092019,VIGENTE
3562,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,71,443210,210500,28112000,,12122000,INACTIVO
3563,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,CASA,58,935640,210500,28112000,,15032016,INACTIVO
3564,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,25,1523310,0,29112000,,20032007,VIGENTE
3565,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,LOCAL,25,750000,0,13092002,,14062018,INACTIVO
3566,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,APARTAMENTO,42,719410,0,13092002,,18102014,INACTIVO
3567,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,CUATRO,CASA,59,559120,0,13092002,,19122009,INACTIVO
3568,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,APARTAMENTO,53,777210,52000,14092002,,01092008,INACTIVO
3569,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,CASA,70,689740,52000,14092002,,01092008,VIGENTE
3570,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,COMERCIAL,APARTAMENTO,96,1168670,52000,14092002,,01092008,INACTIVO
3571,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,CASA,93,825000,0,14092002,,19072011,VIGENTE
3572,BUCARAMANGA,CENTRO,BUCARAMANGA,COMERCIAL,LOCAL,25,1622550,0,14092002,,06032010,INACTIVO
3573,BUCARAMANGA,ALVAREZ,BUCARAMANGA,CUATRO,APARTAMENTO,33,570250,0,20012004,,27012004,VIGENTE
3574,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,34,3996430,0,23012004,,08102004,INACTIVO
3575,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,19,650000,212000,10022004,,27062020,VIGENTE
3576,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,10,600000,212000,10022004,,22122018,INACTIVO
3577,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,21,974630,212000,10022004,,09092014,INACTIVO
3578,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,53,783210,212000,10022004,,27062012,INACTIVO
3579,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,20,695620,212000,10022004,,08052010,INACTIVO
3580,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,94,579720,60800,10022004,,06112010,INACTIVO
3581,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,36,429000,60800,10022004,,06112010,INACTIVO
3582,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,86,520000,60800,10022004,,15112017,INACTIVO
3583,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,17,579720,60800,10022004,,06112010,INACTIVO
3584,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,17,900000,348000,10022004,,13112020,VIGENTE
3585,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,20,898300,348000,10022004,,19112011,INACTIVO
3586,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,37,773780,348000,10022004,,06022010,INACTIVO
3587,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,67,1055740,348000,10022004,,19112011,INACTIVO
3588,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,67,1360800,0,01012018,,20102018,VIGENTE
3589,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,48,2000000,0,01012018,,27092016,INACTIVO
3590,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,18,2280700,0,01012018,,01061998,INACTIVO
3591,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,33,2133200,0,01012018,,08102014,INACTIVO
3592,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SIN ASIGNAR,LOCAL,27,467720,0,01012018,,01081998,VIGENTE
3593,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SIN ASIGNAR,LOCAL,27,481000,0,01012018,,01081998,INACTIVO
3594,BUCARAMANGA,EL PRADO,BUCARAMANGA,SEIS,CASA,49,1909925,0,01012018,,01071999,VIGENTE
3595,BUCARAMANGA,CIUDAD BOLIVAR,BUCARAMANGA,TRES,CASA,39,1070640,0,01012018,,03092005,VIGENTE
3596,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SEIS,APARTAMENTO,31,1600240,0,01012018,,01122015,VIGENTE
3597,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,SEIS,APARTAMENTO,72,879750,0,01012018,,01121984,INACTIVO
3598,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,61,695080,60000,04122000,,09042010,INACTIVO
3599,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,14,800780,60000,04122000,,22052015,INACTIVO
3600,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,25,825440,60000,04122000,,29092016,VIGENTE
